,Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
148,Latvia,LVA,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.53410672858941
149,Latvia,LVA,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.4023191064986
150,Latvia,LVA,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.0929775849168
151,Latvia,LVA,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.53619908765875
152,Latvia,LVA,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.74845027893117
153,Latvia,LVA,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.19238547197433
154,Latvia,LVA,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.94264752948481
155,Latvia,LVA,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.93887573855892
156,Latvia,LVA,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.48704003555455
157,Latvia,LVA,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.65425477796052
158,Latvia,LVA,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.36481836111806
159,Latvia,LVA,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.64421422660782
160,Latvia,LVA,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.44738342092955
161,Latvia,LVA,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.6104698431032
162,Latvia,LVA,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.975935531675
163,Latvia,LVA,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,35.9247053929643
164,Latvia,LVA,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,108.989540624323
165,Latvia,LVA,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,951.696194870801
166,Latvia,LVA,1994,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,9.02152038159077
167,Latvia,LVA,2019,Trade (% of GDP),NE.TRD.GNFS.ZS,121.094501082498
168,Latvia,LVA,2018,Trade (% of GDP),NE.TRD.GNFS.ZS,123.62322994575
169,Latvia,LVA,2017,Trade (% of GDP),NE.TRD.GNFS.ZS,123.899835566485
170,Latvia,LVA,2016,Trade (% of GDP),NE.TRD.GNFS.ZS,118.89339742514
171,Latvia,LVA,2015,Trade (% of GDP),NE.TRD.GNFS.ZS,122.283612988102
172,Latvia,LVA,2014,Trade (% of GDP),NE.TRD.GNFS.ZS,125.273716882175
173,Latvia,LVA,2013,Trade (% of GDP),NE.TRD.GNFS.ZS,124.204084672017
174,Latvia,LVA,2012,Trade (% of GDP),NE.TRD.GNFS.ZS,127.527265705273
