,Country Name,Country ISO3,Year,Size,Poverty ratio (% Pop.),Vulnerable empolyment (% Empl.),Salaried workers (% Empl.),Undernourishment (% Pop.),Crop production index,Obesity (% Pop. 18+),Anemia among children (% Pop. 5-),Life expectancy (Years),"Birth rate (per 1,000)","Hospital beds (per 1,000)",Health expenditure (% GDP),Government healt expenditure (% Health Exp.),"Suicide rate (per 100,000)",Population age 65+ (% Pop.),Completed lower secondary (% Pop. 25+),PISA: Mean performance average,Education expenditure (% Public Insitutions Exp.),Education expenditure (% GDP),Female population (% Pop.),"School enrollment, tertiary (GPI)",Female labor force (% Labor),Domestic violence legislation,No work discrimination legislation,Sanitation services (% Pop.),Drinking water services (% Pop.),Access to electricity (% Pop.),Energy depletion (% GNI),Unemployment rate (% Labor),Youth not in education or employment (% Youth),Part time employment (% Empl.),Net national savings (% GDP),Central government debt (% GDP),GDP per capita (US$),GNI per capita growth (%),Account balance (% GDP),Inflation (%),Industry (% GDP),R&D expenditure (% GDP),"Refugee population per 1,000",Gini index,Population living in slums (% Urban Pop.),Urban population (% Pop.),Exposure to pollution (% Pop.),Particulate emission damage (% GNI),Renewable energy consumption (% Total Consum),"Greenhouse gas emissions (kt per 1,000)","CO2 emissions (kt per 1,000)",Carbon dioxide damage (% GNI),Marine protected areas (% waters),"Fisheries production (metric tons per 1,000)","Aquaculture production (metric tons per 1,000)","Agriculture, forestry, and fishing (% GDP)",Terrestrial protected areas (% of lands),"Mortality in the road (per 100,000)",Children out of school (% primary school age),Strength legal rights,Net ODA provided (% GNI),Fixed broadband subscriptions (per 100),Trade (% GDP),Foreign net direct investment (% GDP)
955,Latvia,LVA,2000,20,0.0,10.7399997711182,85.1399993896484,0.0,50.44,19.75,26.6,70.3146341463415,8.6,8.77,5.45028639,50.75323105,34.7,14.9884823359467,0.0,518.8191798421833,94.1693725585938,5.29064989089966,54.0477738397332,1.44356000423431,48.1180748843635,0.0,0.0,78.8291014420875,92.7914380106057,100.0,0.0,14.210000038147,0.0,15.3299999237061,-10.1604673308435,0.0,3357.58643573855,7.5796598210555,-0.03657034399703008,2.65425477796052,23.6485464139124,0.43598,0.0021118878165191863,0.0,0.0,68.067,99.3565090671867,0.256996416232379,35.8203898144672,4.86064053557475,2.6826229646681163,1.48522979125844,0.0,57.75083947540706,0.1372727080737471,4.47033223200586,0.0,29.2,0.0,0.0,0.0,0.011911932,81.6347060132014,-0.03991054768542867
956,Latvia,LVA,2001,20,0.0,10.8499999046326,84.7799987792969,4.6,49.5,19.45,26.3,70.7609756097561,8.4,8.28,5.78918362,48.73086166,32.2,15.4095509674214,0.0,0.0,93.1088485717773,5.46503019332886,54.0653727557978,1.40234994888306,48.7830457912884,0.0,0.0,78.8044604415156,92.7722424672968,100.0,0.0,13.8199996948242,0.0,17.1399993896484,-6.66274972262722,0.0,3573.30272898806,8.15066464932291,-0.0599729105999638,2.48704003555455,22.8044853645314,0.40321,0.0021393394575490872,0.0,0.0,67.95,0.0,0.2514944717278,35.3472297989126,5.172777632778104,2.9889289183071837,1.61787063709821,0.0,55.0404976959314,0.19810283376904547,4.418927096408,0.0,25.9,0.0,0.0,0.0,0.137152228,86.4819722951741,-0.010683303029488195
957,Latvia,LVA,2002,20,0.0,10.5499997138977,86.2900009155273,3.5,57.53,19.1,26.1,70.9609756097561,8.7,7.87,5.77924252,49.57962418,31.5,15.8265488546771,0.0,0.0,86.4963531494141,5.61846017837524,54.0863389421263,1.39627003669739,48.6887564010943,0.0,1.0,79.088910555377,92.7999903501389,100.0,0.0,13.8299999237061,0.0,17.9200000762939,-4.64636332015738,0.0,4131.80000191364,8.19458429756988,-0.05477186730136277,1.93887573855892,22.6333961176922,0.40888,0.002164340073232611,0.0,0.0,67.85,0.0,0.263667934479676,34.3825894940908,5.951220406437095,2.992111413301082,1.4567531611073,0.0,51.071066972040626,0.18613324629800454,4.50412068508399,0.0,25.8,0.0,0.0,0.0,0.42871903,83.3097187281367,-0.021667106918005347
958,Latvia,LVA,2003,20,0.0,10.1799998283386,86.4899978637695,2.8,55.04,18.8,26.0,71.2658536585366,9.2,7.95,5.49818659,49.82992554,29.1,16.2239661937821,0.0,520.754174222863,91.1454696655273,5.07451009750366,54.1096647866617,1.40116000175476,48.8970822871251,0.0,1.0,79.2967501167601,92.8360681013741,100.0,0.0,12.0600004196167,12.7299995422363,19.7900009155273,-2.81559609408153,0.0,5135.3529249599,8.79406664160618,-0.07228103271070038,2.94264752948481,21.3582941425656,0.36002,0.006993144532999994,0.0,0.0,67.8,0.0,0.220235517202427,34.3376624768393,5.587199529711031,3.2215100384404414,1.32298716134523,0.0,50.341899206933704,0.27841456672006226,3.94261443705924,0.0,24.6,0.0,0.0,0.0,0.847107008,84.773343920746,-0.019641787363674803
959,Latvia,LVA,2004,20,15.2,10.3700001239777,86.4899978637695,2.5,56.03,18.45,25.9,72.0268292682927,9.1,7.91,6.23694801,56.17494583,26.8,16.5738522748265,96.9755172729492,0.0,91.6215362548828,4.86113023757935,54.1323924206269,1.41507995128632,48.5127808253477,0.0,1.0,79.4603203603967,92.8963160804173,100.0,0.0,11.710000038147,12.3400001525879,19.9200000762939,-1.91916575774326,0.0,6363.7233869209,7.99354401005749,-0.11663698261137975,6.19238547197433,21.4839820365907,0.40013,0.004418674733399261,36.4,0.0,67.9,0.0,0.238824787476327,36.1124754730002,5.753918569127073,3.27144228194503,1.15677040099651,0.0,55.647022122536924,0.2408177729702597,4.20651688005675,0.0,23.5,0.0,0.0,0.0,2.156590773,93.3543750107829,-0.035171609698222604
960,Latvia,LVA,2005,20,14.0,8.10999989509582,88.5299987792969,2.5,66.58,18.2,25.7,71.3560975609756,9.8,7.9,5.86492682,55.69818497,26.5,16.857823270321,97.9973678588867,0.0,0.0,0.0,54.1518279783801,1.44059002399445,48.4989257142857,0.0,1.0,79.6216932035536,92.9563232691773,100.0,0.0,10.0299997329712,10.8900003433228,15.4499998092651,1.67422280016161,0.0,7575.18339323919,13.0770300880249,-0.11708120744208192,6.74845027893117,20.2624341665341,0.52959,0.004466680572932184,39.0,0.0,68.0,99.5149947949509,0.241221929726848,36.3005004373237,5.9354156849274995,3.3528463251948923,1.03914632052038,0.0,67.51834354044288,0.24209408705292437,3.71935966221877,0.0,21.4,0.0,0.0,0.0,2.698498619,100.496675376948,-0.03444240224985271
961,Latvia,LVA,2006,20,7.7,8.34000027179718,88.3399963378906,2.5,58.4,17.9,25.4,70.8658536585366,10.3,7.85,5.7398572,61.53560257,23.2,17.2033998092641,98.2539672851563,525.1036509300001,87.4823837280273,4.71378993988037,54.168263999716,1.44510996341705,48.5332480738471,0.0,1.0,80.0439739953272,92.989242491172,100.0,0.0,7.03000020980835,11.460000038147,14.5500001907349,-3.42289627141099,0.0,9699.72166234066,11.3833620450794,-0.21008807702856205,6.53619908765875,20.8034078075833,0.65063,0.009917249568036164,35.6,0.0,67.967,0.0,0.261354623461884,33.9989639035687,6.335484504973726,3.6118600387584148,0.934837773736952,0.0,63.539817982407705,0.2546930002700197,3.25241661169235,0.0,20.0,0.0,0.0,0.0,4.92902233,100.377905107999,-0.0693924130484265
962,Latvia,LVA,2007,20,4.9,7.73000001907348,89.0299987792969,2.5,70.68,17.65,25.2,71.019512195122,10.9,7.83,5.54140186,60.8907814,20.9,17.513030637067,98.2003326416016,0.0,84.6086196899414,4.65674018859863,54.1825194521241,1.46051001548767,48.4003894489614,0.0,1.0,80.4629458222768,93.1759172267361,100.0,0.0,6.05000019073486,11.9399995803833,12.9200000762939,-0.0640937236067392,0.0,14091.0476501135,10.2945976337729,-0.2072831901934421,10.0929775849168,21.6158113464767,0.55379,0.012270914523990775,37.5,0.0,67.9,0.0,0.264056680082223,33.0753863668246,6.551824525922307,3.77978525899583,0.710491157075202,0.0,70.900889641303,0.33131469214775094,3.28469122390209,0.0,20.1,0.0,0.0,0.0,15.40242456,95.7257673273977,-0.06270012695970176
963,Latvia,LVA,2008,20,6.1,6.78000009059906,89.7600021362305,2.5,72.69,17.35,24.9,72.419512195122,11.2,7.77,5.61553001,60.3269043,26.4,17.7799147867666,97.9207077026367,0.0,84.1820373535156,5.39598989486694,54.1941316698968,1.47449004650116,49.1027447448961,0.0,1.0,80.8851392384952,93.3640715952861,100.0,0.0,7.73999977111816,11.8199996948242,18.2700004577637,1.52263727225407,0.0,16422.1119788425,-0.57547250210223,-0.1253941440265401,15.4023191064986,21.8304535323693,0.58139,0.01240055444256752,37.2,0.0,67.834,0.0,0.267922701869023,33.7049355819667,6.523916444145606,3.629405756245516,0.59966997250931,0.0,72.80411441210808,0.26821939979479376,2.94955601268542,0.0,18.5,0.0085399998351931,0.0,0.0,18.98014009,91.4264738479481,-0.030524586613334546
964,Latvia,LVA,2009,20,9.5,7.75999975204468,88.4800033569336,2.5,68.94,17.1,24.6,73.0804878048781,10.3,6.74,6.13475847,59.6487999,26.3,17.999986012584,98.9634780883789,458.8498326467743,87.3064804077148,5.55632019042969,54.2027542167416,1.456169962883,49.8354341610125,0.0,1.0,81.3179732907524,93.5599420553376,100.0,0.0,17.5200004577637,17.4899997711182,20.3999996185303,6.54847860532121,0.0,12288.2138312435,-5.51745744142896,0.0782383296274873,3.53410672858941,21.0241394551298,0.45271,0.018677022453049467,36.0,0.0,67.814,0.0,0.235724910542637,38.3941409605993,6.340999752996378,3.376490017831887,0.708830780271819,0.0,76.44981700019939,0.24149390601770443,3.2039191965459,0.0,12.3,0.875699996948242,0.0,0.0,21.20091291,86.7198611753153,-0.0016586461600415282
965,Latvia,LVA,2010,20,9.5,7.56000006198883,88.5100021362305,2.5,62.36,16.85,24.4,73.4829268292683,9.4,5.68,6.13846397,60.18483734,22.5,18.1786346532406,99.1183013916016,0.0,87.3211517333984,5.07271003723145,54.2080510464378,1.42969000339508,50.2908237419039,0.0,1.0,81.7608251320522,93.7627890576475,100.0,0.0,19.4799995422363,17.8099994659424,19.6200008392334,-2.86174288225284,0.0,11383.5224134721,-7.87144525546879,0.017283625417478653,-1.08463595015159,20.5200531151319,0.61078,0.028604732653017443,35.0,0.0,67.841,99.5500346799215,0.223485885427143,33.0640004053054,6.993858992970387,3.8495934552371693,0.955850619954188,0.0,78.83836031713115,0.26163794884661856,4.04439148417865,0.0,11.8,0.867569983005524,0.0,0.0,20.5240457,108.997940157366,-0.015586113088320542
966,Latvia,LVA,2011,20,8.7,7.68000018596649,88.6600036621094,2.5,62.58,16.55,24.3,73.5756097560976,9.1,5.88,5.56752443,63.49742889,22.7,18.4855345551464,99.0966415405273,0.0,87.7100067138672,4.93298006057739,54.2105821248124,1.38943004608154,49.7986858350315,0.0,1.0,82.2625449159226,93.9659159459797,100.0,0.0,16.2099990844727,16.0300006866455,18.4300003051758,-0.86566863616405,0.0,13895.1625650739,7.23274603644721,-0.032966360740824756,4.37073559939221,21.0060361029564,0.69662,0.04272448195351868,35.8,0.0,67.869,99.2602528939341,0.199701471099223,35.5339217998253,6.869948770491123,3.541113332028942,0.760276730148681,0.0,75.18319335401263,0.26484323756414135,3.29022139171058,0.0,9.0,0.766680002212524,0.0,0.0,21.84848181,121.508531900181,-0.049325372540132084
967,Latvia,LVA,2012,20,7.4,7.46999996900558,88.629997253418,2.5,84.98,16.3,24.4,73.7780487804878,9.8,5.89,5.41030407,60.3478241,23.5,18.7641371550534,99.2243881225586,463.36426666666665,87.5598983764648,6.58249998092651,54.2096298823886,1.35783994197845,49.9175903336727,0.0,1.0,82.8647257937556,94.1691797679967,100.0,0.0,15.0500001907349,14.8900003433228,18.5100002288818,-1.01043466040623,0.0,13926.3473076523,4.92891058485139,-0.037038523282727,2.25778924374594,20.8830745800374,0.66424,0.055546843931556455,35.2,0.0,67.897,97.9709600275977,0.184538892972534,40.3656247937447,6.854343750532243,3.471747547950936,0.779666459385046,0.0,46.688124656211734,0.2824237388665907,3.20505769085699,0.0,10.1,1.46035003662109,0.0,0.0,23.01292015,127.527265705273,-0.03245516826849535
968,Latvia,LVA,2013,20,6.0,7.3500002026558,88.4499969482422,2.5,79.17,16.05,24.6,73.9829268292683,10.2,5.8,5.39593935,60.01409149,20.6,19.0245076057834,99.3210372924805,0.0,87.3852462768555,6.98040008544922,54.2033301547715,1.34127998352051,49.9452797005815,0.0,1.0,83.4687376012418,94.3725824278263,100.0,0.0,11.8699998855591,13.0299997329712,18.9200000762939,-1.6685483193959,0.0,15120.7818885797,3.90377087520825,-0.027641006123101948,-0.0294547782578977,20.2821219837059,0.6122,0.0740318595362227,35.5,0.0,67.925,96.5867702247195,0.167068174866135,39.6030380302764,0.0,3.518240903645796,0.753527226787313,0.0,57.96953511346004,0.319584120798459,3.20048233049279,0.0,9.9,1.86098003387451,9.0,0.0,24.25478873,124.204084672017,-0.01628015576937237
969,Latvia,LVA,2014,20,5.5,7.57000023126603,88.4599990844727,2.5,82.21,15.799999999999999,24.9,74.1243902439024,10.9,5.66,5.4568367,59.67239761,20.7,19.2751008178728,99.4213790893555,0.0,82.0541915893555,5.27489995956421,54.1873225081881,1.29967999458313,49.5664377924706,1.0,1.0,84.0743986405953,94.5760094437589,100.0,0.0,10.8500003814697,12.0100002288818,17.2800006866455,-1.7649487498322,0.0,15713.536972819,2.38373105755782,-0.016926785780522466,0.620490636732377,18.948058870563,0.6893,0.08426197046617935,35.1,0.0,67.952,96.6290782272796,0.142807663322268,40.2360616036777,0.0,3.4742830459899827,0.743122080180347,0.0,60.29860900038219,0.34421016404846416,3.54245064148004,0.0,12.4,1.96988999843597,9.0,0.0,24.98492247,125.273716882175,-0.011202510691460612
970,Latvia,LVA,2015,20,3.9,8.3099997639656,87.3899993896484,2.5,112.13,15.55,25.5,74.4804878048781,11.1,5.69,5.68592453,58.67530823,21.6,19.5186001319535,99.621208190918,455.42270568757027,84.3717727661133,5.31412982940674,54.1603614201509,1.35910999774933,49.5789977856602,1.0,1.0,84.8566219208584,94.7796805288915,100.0,0.0,9.86999988555908,10.5200004577637,20.0100002288818,-0.403597036678871,0.0,13774.6052739114,4.23470091169141,-0.006132135913424039,0.174242243625214,19.1123175645431,0.62623,0.09759664469815077,34.2,0.0,67.98,92.2730865530648,0.134281478305726,38.0980171666829,0.0,3.543636572345156,0.898689704161809,0.0,41.56851034777275,0.4363277849485433,3.49619016062862,0.0,11.2,2.03865003585815,9.0,0.0,25.20446279,122.283612988102,-0.02455224446073343
971,Latvia,LVA,2016,20,3.6,8.64000016450882,87.120002746582,2.5,105.65,15.35,26.1,74.580487804878,11.2,5.72,6.20632744,55.84833145,21.3,19.6798708988556,100.0,0.0,90.6947708129883,4.71298980712891,54.1199383061544,1.34677004814148,50.090518632538,1.0,1.0,85.3394226460052,94.9847143022774,100.0,0.0,9.64000034332275,11.210000038147,19.0599994659424,-0.143741231301683,0.0,14315.7928949778,3.63926120620832,0.015607898560031473,0.140633334505292,18.5276484241819,0.44094,0.17351037515494733,34.3,0.0,68.021,89.4114981713697,0.116311999012862,0.0,0.0,3.5742984184529307,0.898190457493663,16.03554066,58.7210540678742,0.40217511910578263,3.26087779444776,18.17,9.3,1.73730003833771,9.0,0.0,26.29605129,118.89339742514,-0.0032090626786190814
972,Latvia,LVA,2017,20,3.4,7.98000025749207,87.3399963378906,2.5,107.8,0.0,0.0,74.6292682926829,10.7,5.57,6.00696659,57.16550827,21.4,19.833304033577,0.0,0.0,88.6027526855469,4.39711999893188,54.0678397844905,1.31445002555847,49.8903525159141,1.0,1.0,85.8237614342374,95.1908583413694,100.0,0.0,8.72000026702881,10.2600002288818,19.3500003814697,1.20039307652406,0.0,15682.2214493267,4.071364622891,0.013095958772837611,2.93036312374664,19.0419684696371,0.51012,0.3362083523834237,35.6,0.0,68.075,89.0140461977576,0.110155452329021,0.0,0.0,0.0,0.870556348770949,16.0363617853212,61.24240442003287,0.41598186297849193,3.5528209518006,18.1713211908866,8.1,1.5161999464035,9.0,0.0,26.97057091,123.899835566485,-0.019271102758413268
973,Latvia,LVA,2018,20,2.5,7.22000002861023,88.4800033569336,2.5,82.54,0.0,0.0,74.7829268292683,10.0,5.49,6.18923044,59.7159729,18.1,20.0436203206809,100.0,476.7254269315743,0.0,0.0,54.0101666562093,1.32555997371674,49.9464586201622,1.0,1.0,0.0,0.0,100.0,0.0,7.40999984741211,7.84000015258789,18.0599994659424,2.13051560184912,0.0,17858.2799784486,3.32128146033874,-0.002874437750503187,2.53445424186602,18.6666576992485,0.63068,0.3445459517407354,35.1,0.0,68.142,0.0,0.110155452329021,0.0,0.0,0.0,0.833201561442653,16.0363617853212,70.7235860643616,0.4305060016088485,3.59509856021811,18.1713211908866,9.1,1.1314400434494,9.0,0.0,27.27540487,123.62322994575,-0.021655689167376427
974,Latvia,LVA,2019,20,0.0,7.49000012874603,88.4199981689453,0.0,0.0,0.0,0.0,75.2390243902439,9.8,0.0,0.0,0.0,20.1,20.3365110033182,0.0,0.0,0.0,0.0,53.9555471642699,0.0,50.0132652013617,1.0,1.0,0.0,0.0,100.0,0.0,6.30999994277954,7.8600001335144,20.8799991607666,0.453282232870522,0.0,17819.2713755111,3.00290326707075,-0.0065030846042562615,2.81140920075622,18.5550670227276,0.0,0.34747223095982804,0.0,0.0,68.222,0.0,0.125130582669489,0.0,0.0,0.0,0.875316443430816,0.0,0.0,0.0,3.7249613248036,0.0,8.1,0.0,9.0,0.0,26.68917626,121.094501082498,-0.02860819953190498
975,Latvia,LVA,2020,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.1899995803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219064904842049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,Lithuania,LTU,2000,20,0.0,17.9599995613098,80.3300018310547,0.0,68.47,18.8,26.2,72.0195121951219,9.8,8.83,6.1917491,67.25762177,50.1,13.9085777501479,0.0,0.0,0.0,0.0,53.1964891619896,1.35060000419617,49.4739063368414,0.0,1.0,82.5575880747003,68.6545270129649,100.0,0.298877480383748,15.9300003051758,0.0,22.0200004577637,-1.89265238057005,0.0,3293.22997867086,0.0,-0.0585605697888784,0.981615478857527,26.3355586590045,0.5848,0.013716104077797742,0.0,0.0,66.986,99.9443700971652,0.17064908181384,17.1855643869942,6.074271131944349,3.4757290680821686,1.99535692866333,0.0,23.14135359659109,0.5703613279017561,5.58605077769058,0.0,22.8,0.114419996738434,0.0,0.0,0.0,83.3785893281735,-0.03255377560376568
1017,Lithuania,LTU,2001,20,0.0,17.7199997901917,79.8300018310547,2.5,55.64,18.5,26.0,71.6585365853659,9.0,8.33,6.00597954,70.20483398,47.1,14.3356004174314,0.0,0.0,0.0,5.84038019180298,53.2628037066774,1.35123002529144,49.1660421158161,0.0,1.0,83.0485548896054,68.9968946363626,100.0,0.318594167387119,16.8400001525879,0.0,21.9500007629395,0.0710944663562069,0.0,3525.79363185461,0.0,-0.046870704754893966,1.36712030817826,27.0756521789426,0.66679,0.08153697485722386,0.0,0.0,66.919,0.0,0.166923561541947,17.5894186276376,6.064481672620114,3.712622788057455,2.07081767918826,0.0,44.03342382112804,0.5765211543791694,4.87429863580582,0.0,22.0,0.311410009860992,0.0,0.0,0.069869373,93.6656971630274,-0.03585119634501304
1018,Lithuania,LTU,2002,20,0.0,18.6400001049042,79.2300033569336,2.5,63.2,18.15,25.8,71.7609756097561,8.6,8.1,6.13646746,72.81419373,47.0,14.7608413118696,0.0,0.0,0.0,5.79253005981445,53.3279222428622,1.36336004734039,48.8653477199822,0.0,1.0,83.5348081242627,69.3365138842194,100.0,0.264847291285893,13.0100002288818,0.0,20.8299999237061,2.06610780849429,0.0,4141.59270180102,0.0,-0.050540466099030304,0.281506610345511,26.2826291698889,0.6567,0.10542925827467198,0.0,0.0,66.828,0.0,0.157649217399898,17.8896261630838,6.379123612755721,3.817099115410766,1.87704998463614,0.0,44.11648103275365,0.5082677740514489,4.77513123922724,0.0,22.7,0.250869989395142,0.0,0.0,0.580591466,100.490621074193,-0.048722978789393516
1019,Lithuania,LTU,2003,20,0.0,18.6400001049042,79.0699996948242,2.5,65.3,17.75,25.7,72.0609756097561,8.8,7.85,6.17941618,74.31563568,45.4,15.1833210567704,0.0,0.0,95.5090713500977,5.10851001739502,53.3942894832336,1.35544002056122,49.6457901916338,0.0,1.0,84.0225538511117,69.6772984196574,100.0,0.210742785562073,12.8800001144409,0.0,25.7700004577637,2.1621555764013,0.0,5499.42898911387,0.0,-0.06806366973413136,-1.13430854990244,27.857682368212,0.66339,0.11683019477848086,0.0,0.0,66.737,0.0,0.160500860652847,18.0656440779201,6.380072516706864,3.7548167566708135,1.46933587421092,0.0,46.720658418669636,0.689854483453887,4.42285391540034,0.0,23.5,0.110509999096394,0.0,0.0,1.956147043,98.2349064828604,-0.007559713407968265
1020,Lithuania,LTU,2004,20,18.7,16.9899995326996,81.1600036621094,2.5,60.54,17.4,25.5,71.9609756097561,8.8,7.57,5.50604343,62.62944794,43.3,15.5946338665967,0.0,0.0,94.3479995727539,5.16915988922119,53.4658490317154,1.35664999485016,49.0102624579716,0.0,1.0,84.5117882890317,71.3756544609203,100.0,0.183156609233896,10.6800003051758,9.88000011444092,24.4899997711182,2.47839552272716,0.0,6700.32719189382,0.0,-0.07820541311882206,1.16410252104669,29.5852959787579,0.75066,0.1388775789699666,37.0,0.0,66.646,0.0,0.144912558437908,18.0668032781825,6.66880164639518,3.9220935276829803,1.31833535749618,0.0,48.76557375835598,0.7986201076375266,4.1728968841311,0.0,23.6,0.155039995908737,0.0,0.0,3.816799763,104.604018876523,-0.025708346158766358
1021,Lithuania,LTU,2005,20,12.1,15.1499996185303,82.8399963378906,2.5,60.12,17.05,25.3,71.2536585365854,8.9,7.28,5.64197302,60.70670319,42.7,15.9858300829957,86.9803771972656,0.0,93.1564712524414,4.87318992614746,53.5450753066673,1.35906004905701,49.1043519457848,0.0,1.0,85.0199369148885,73.0993716090037,100.0,0.157861562006621,8.32999992370605,8.77000045776367,23.3199996948242,4.77710794168223,0.0,7854.76527867855,10.2452457299034,-0.07339397193624816,2.65848484065266,29.6399705566126,0.74741,0.15861416367296227,35.3,0.0,66.635,99.9408004364417,0.153617690946505,17.5096091951111,7.09381757204153,4.184042090841673,1.25614396419685,0.0,42.677744175519365,0.6058639686407459,4.32851922287799,0.0,25.6,0.190400004386902,0.0,0.0,6.999468942,117.483577036961,-0.0285473101503509
1022,Lithuania,LTU,2006,20,7.1,14.7799999713898,83.0100021362305,2.5,39.99,16.6,25.0,71.0560975609756,9.1,7.16,5.83789873,62.43144989,35.2,16.3197495864028,88.0702209472656,475.3996333333334,90.5268325805664,4.82054996490479,53.6340461395156,1.35257995128632,49.5421727547152,0.0,1.0,85.5454403856952,74.8477568544036,100.0,0.134402949490368,5.78000020980835,8.31999969482422,23.3899993896484,4.5369113042152,0.0,9230.70798102521,8.79038028138584,-0.10659952973962944,3.73912004060656,30.0299406014753,0.79119,0.16116656457412118,34.4,0.0,66.706,0.0,0.157244158660017,17.4624281846828,7.3647949835912865,4.329871871052069,1.16945733789979,0.0,47.94384186226589,0.680141251637278,3.86424460586287,0.0,26.7,0.211640000343323,0.0,0.0,11.16190153,124.335443328732,-0.05762623077594869
1023,Lithuania,LTU,2007,20,4.3,12.5000004768372,85.4300003051758,2.5,57.58,16.2,24.7,70.9,9.3,7.19,5.75847721,65.83148956,34.5,16.6143394559034,88.5567092895508,0.0,88.7015075683594,4.5905499458313,53.730150255417,1.35134994983673,49.3617421059666,0.0,1.0,86.0697719712472,76.6092578440943,100.0,0.0938181647409005,4.25,7.07000017166138,21.0100002288818,5.66411820191429,0.0,12285.4470537014,10.2337362063507,-0.15356886832602737,5.73717382799847,29.6173077043057,0.80093,0.21291779701877947,34.8,0.0,66.777,0.0,0.176170569163646,17.0621308375779,7.9816627642053,4.693696085840533,1.02054741405145,0.0,59.07540446644595,1.0450921519366545,3.47541066785232,0.0,26.6,0.19378000497818,0.0,0.0,17.15371067,116.387387927408,-0.04348627005566989
1024,Lithuania,LTU,2008,20,4.5,9.55000019073486,88.3199996948242,2.5,65.16,15.75,24.4,71.8121951219512,9.9,7.18,6.28756523,70.72185516,37.8,16.8686514995183,89.5619125366211,0.0,90.9107513427734,4.83453989028931,53.825134996251,1.34722995758057,49.4959840047816,0.0,1.0,86.5929419719818,78.3838305216085,100.0,0.08691459610987,5.82999992370605,8.85000038146973,16.4400005340576,2.93110956804486,0.0,14944.996652175,4.27869131573499,-0.13596135587108585,10.9258856241655,29.221498535199,0.78844,0.2341919642452343,35.7,0.0,66.848,0.0,0.172942668970038,18.3338324622482,8.35857322376026,4.692916490397348,0.868623577525624,0.0,58.08460989840946,0.9405199311744523,3.28389712121534,0.0,18.3,0.119599997997284,0.0,0.0,18.36687816,126.849087602913,-0.024530822445387918
